Jul 08 14:53:11 PV Gateway Version 2.0.2.1 [Aug 29 2010 15:48:43]
EPICS 3.14.11 PID=7048 ServerPID=7047
EPICS_CA_ADDR_LIST=172.17.101.255 172.17.102.255
EPICS_CA_AUTO_ADDR_LIST=NO
EPICS_CA_SERVER_PORT=Not specified
EPICS_CA_MAX_ARRAY_BYTES=163840
EPICS_CAS_INTF_ADDR_LIST=172.17.100.198
EPICS_CAS_SERVER_PORT=Not specified
EPICS_CAS_IGNORE_ADDR_LIST=172.17.100.198 172.17.101.198 172.17.102.198 172.17.100.199 172.17.100.116 172.17.100.125
Running as user root on host cagateway2
Statistics PV prefix is cagateway2
Jul 08 14:53:11 gateServer::mainLoop: Starting and printing statistics every 60 seconds
  Key: [VcTotal|PvTotal|Active,Inactive|Connecting,Dead,Disconnected]
fdCB: fd--->(7), opend---->(1)
Jul 08 14:53:11 gateFd::gateFd: fd=7 count=1
Access security did not connect to BeamAccess:access
Access security connected to 0 of 1 INP PVs
FD_SETSIZE(1024)
Jul 08 16:28:15 gateServer::mainLoop: [2947|3944|2947,328|8,661,0] loops: 265055 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:29:15 gateServer::mainLoop: [2949|3807|2949,326|0,532,0] loops: 275459 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:30:15 gateServer::mainLoop: [2949|3950|2949,326|0,675,0] loops: 276122 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:31:15 gateServer::mainLoop: [2949|3536|2949,326|0,261,0] loops: 277727 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:32:15 gateServer::mainLoop: [2949|3865|2949,326|0,590,0] loops: 279587 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:33:15 gateServer::mainLoop: [2949|3787|2949,326|0,512,0] loops: 286480 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:34:15 gateServer::mainLoop: [2949|3829|2949,326|0,554,0] loops: 274543 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:35:15 gateServer::mainLoop: [2949|3427|2949,326|0,152,0] loops: 272925 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:36:15 gateServer::mainLoop: [2949|3842|2949,326|19,548,0] loops: 275726 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:37:15 gateServer::mainLoop: [2949|3828|2949,326|0,553,0] loops: 261289 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:38:15 gateServer::mainLoop: [2949|3965|2949,326|0,690,0] loops: 268717 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:39:15 gateServer::mainLoop: [2949|3463|2949,326|13,175,0] loops: 273304 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:40:15 gateServer::mainLoop: [2949|3604|2949,326|0,329,0] loops: 270569 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:41:15 gateServer::mainLoop: [2949|3770|2949,326|0,495,0] loops: 271592 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:42:15 gateServer::mainLoop: [2949|3941|2949,326|0,666,0] loops: 278932 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:43:15 gateServer::mainLoop: [2949|3503|2949,326|0,228,0] loops: 277513 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:44:15 gateServer::mainLoop: [2949|3569|2949,326|0,294,0] loops: 284078 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:45:15 gateServer::mainLoop: [2949|3805|2949,326|16,514,0] loops: 280937 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:46:15 gateServer::mainLoop: [2949|3905|2949,326|0,630,0] loops: 285969 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:47:15 gateServer::mainLoop: [2949|3465|2949,326|0,190,0] loops: 283955 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:48:15 gateServer::mainLoop: [2949|3500|2949,326|0,225,0] loops: 283307 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:49:15 gateServer::mainLoop: [2949|3518|2949,326|0,243,0] loops: 280154 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:50:15 gateServer::mainLoop: [2949|3850|2949,326|0,575,0] loops: 282859 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:51:15 gateServer::mainLoop: [2949|3746|2949,326|10,461,0] loops: 283042 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:52:15 gateServer::mainLoop: [2949|3773|2949,326|0,498,0] loops: 273846 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:53:15 gateServer::mainLoop: [2949|3493|2949,326|4,214,0] loops: 283292 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:54:15 gateServer::mainLoop: [2949|3819|2949,326|0,544,0] loops: 279850 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:55:15 gateServer::mainLoop: [2949|3716|2949,310|6,451,0] loops: 279535 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:56:15 gateServer::mainLoop: [2949|3763|2949,310|0,504,0] loops: 267057 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:57:15 gateServer::mainLoop: [2949|3290|2949,203|0,138,0] loops: 268923 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:58:15 gateServer::mainLoop: [2949|3719|2949,203|0,567,0] loops: 271738 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 16:59:15 gateServer::mainLoop: [2949|3709|2949,203|0,557,0] loops: 271364 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:00:15 gateServer::mainLoop: [2949|3747|2949,203|0,595,0] loops: 265676 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:01:15 gateServer::mainLoop: [2949|3238|2949,203|0,86,0] loops: 278626 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:02:15 gateServer::mainLoop: [2949|3464|2949,203|0,312,0] loops: 281357 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:03:15 gateServer::mainLoop: [2949|3670|2949,203|0,518,0] loops: 281848 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:04:15 gateServer::mainLoop: [2949|3727|2949,203|0,575,0] loops: 286262 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:05:15 gateServer::mainLoop: [2949|3307|2949,203|0,155,0] loops: 272640 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:06:15 gateServer::mainLoop: [2949|3391|2949,203|0,239,0] loops: 262167 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:07:15 gateServer::mainLoop: [2949|3652|2949,203|0,500,0] loops: 262689 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:08:15 gateServer::mainLoop: [2949|3702|2949,203|0,550,0] loops: 262441 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:09:15 gateServer::mainLoop: [2949|3222|2949,203|0,70,0] loops: 258522 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:10:15 gateServer::mainLoop: [2949|3335|2949,203|0,183,0] loops: 259294 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:11:15 gateServer::mainLoop: [2949|3628|2949,203|17,459,0] loops: 258913 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:12:15 gateServer::mainLoop: [2949|3710|2949,203|0,558,0] loops: 262128 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:13:15 gateServer::mainLoop: [2949|3417|2949,203|21,244,0] loops: 259277 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:14:15 gateServer::mainLoop: [2949|3528|2949,203|0,376,0] loops: 263594 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:15:15 gateServer::mainLoop: [2949|3366|2949,203|0,214,0] loops: 265802 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:16:15 gateServer::mainLoop: [2949|3689|2949,203|0,537,0] loops: 260983 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:17:15 gateServer::mainLoop: [2949|3503|2949,203|0,351,0] loops: 265592 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:18:15 gateServer::mainLoop: [2949|3599|2949,203|0,447,0] loops: 280628 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:19:15 gateServer::mainLoop: [2949|3318|2949,203|0,166,0] loops: 279177 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:20:15 gateServer::mainLoop: [2949|3670|2949,203|0,518,0] loops: 281164 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:21:15 gateServer::mainLoop: [2949|3552|2949,203|0,400,0] loops: 281517 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:22:15 gateServer::mainLoop: [2949|3559|2949,203|0,407,0] loops: 282006 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:23:15 gateServer::mainLoop: [2949|3188|2949,203|0,36,0] loops: 278700 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:24:15 gateServer::mainLoop: [2949|3415|2949,203|0,263,0] loops: 276291 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:25:15 gateServer::mainLoop: [2949|3677|2949,203|4,521,0] loops: 272509 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:26:15 gateServer::mainLoop: [2949|3744|2949,203|0,592,0] loops: 276202 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:27:15 gateServer::mainLoop: [2949|3339|2949,203|0,187,0] loops: 270716 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:28:15 gateServer::mainLoop: [2949|3423|2949,203|0,271,0] loops: 277471 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:29:15 gateServer::mainLoop: [2949|3642|2949,203|0,490,0] loops: 269944 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:30:15 gateServer::mainLoop: [2949|3718|2949,203|0,566,0] loops: 266777 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:31:15 gateServer::mainLoop: [2949|3242|2949,203|0,90,0] loops: 280159 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:32:15 gateServer::mainLoop: [2949|3308|2949,203|1,155,0] loops: 283205 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:33:15 gateServer::mainLoop: [2949|3625|2949,203|0,473,0] loops: 277721 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:34:15 gateServer::mainLoop: [2949|3695|2949,203|0,543,0] loops: 281338 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:35:15 gateServer::mainLoop: [2949|3227|2949,203|0,75,0] loops: 268838 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:36:15 gateServer::mainLoop: [2949|3252|2949,203|0,100,0] loops: 276533 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:37:15 gateServer::mainLoop: [2949|3348|2949,203|1,195,0] loops: 278660 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:38:15 gateServer::mainLoop: [2949|3791|2949,203|0,639,0] loops: 274426 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:39:15 gateServer::mainLoop: [2949|3637|2949,203|0,485,0] loops: 277317 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:40:15 gateServer::mainLoop: [2949|3648|2949,203|0,496,0] loops: 276197 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:41:15 gateServer::mainLoop: [2949|3253|2949,203|0,101,0] loops: 279422 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:42:15 gateServer::mainLoop: [2949|3636|2949,203|0,484,0] loops: 280153 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:43:15 gateServer::mainLoop: [2949|3648|2949,203|0,496,0] loops: 284370 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:44:15 gateServer::mainLoop: [2949|3671|2949,203|0,519,0] loops: 282834 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:45:15 gateServer::mainLoop: [2949|3201|2949,203|0,49,0] loops: 278858 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:46:15 gateServer::mainLoop: [2949|3638|2949,203|0,486,0] loops: 276363 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:47:15 gateServer::mainLoop: [2949|3621|2949,203|0,469,0] loops: 282776 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:48:15 gateServer::mainLoop: [2949|3653|2949,203|0,501,0] loops: 273042 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:49:15 gateServer::mainLoop: [2949|3213|2949,203|0,61,0] loops: 276126 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:50:15 gateServer::mainLoop: [2949|3274|2949,203|0,122,0] loops: 279756 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:51:15 gateServer::mainLoop: [2949|3597|2949,203|0,445,0] loops: 283647 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:52:15 gateServer::mainLoop: [2949|3652|2949,203|0,500,0] loops: 282702 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:53:15 gateServer::mainLoop: [2949|3214|2949,203|0,62,0] loops: 280710 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:54:15 gateServer::mainLoop: [2949|3265|2949,203|1,112,0] loops: 283481 process: 0.000 pend: 0.000 clean: 0.000
Jul 08 17:55:15 gateServer::mainLoop: [2949|3593|2949,203|0,441,0] loops: 289820 process: 0.000 pend: 0.000 clean: 0.000
